,data_id,event_date,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities,timestamp
202,6040569,2018-03-11,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; Hamza Brigade; Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,HXP: Self-Defense Forces,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap; SOHR,"Clashes took place between Turkish forces and Olive Branch rebel and Islamist factions, including Hamza Brigade, against YPG and HXP fighters in the Afrin area of northern Aleppo, where Turkish and allied forces advanced to control 13 new villages near Afrin city and to advance to 2 km from the city. No fatalities reported.",0,1571164392
203,6040592,2018-03-11,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; JSH: Free Syrian Army; Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,HXP: Self-Defense Forces,Aleppo,Afrin,Afrin,Qibar,36.5253,36.9113,Liveuamap; SOHR,"Violent clashes took place between Turkish and allied JSH rebel and Islamist Olive Branch factions against YPG and HXP fighters in the Qibar area near Afrin city, where Turkish and allied forces advanced to control the village. Olive Branch troops discovered a YPG weapons and ammunition store in the village. No fatalities reported.",0,1571164392
204,6075244,2018-03-11,Battles,Armed clash,Military Forces of Turkey (2016-),Operation Olive Branch; JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Kobla,36.4777,36.9323,Liveuamap,"Turkish and JSH Olive Branch forces took control over parts of Kobla village near Afrin city, likely following clashes with YPG. No fatalities reported.",0,1571164568
205,6075284,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Jaqmaq Kabir,36.7152,36.6978,Liveuamap,"JSH Olive Branch forces advanced against YPG fighters to control Jamqaq Kabir village in northwest Afrin, Aleppo. No fatalities reported.",0,1571164569
206,6079326,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Khujamanli,36.7086,36.6885,Liveuamap,"JSH Olive Branch forces advanced against YPG fighters to control Khjamanli village in northwest Afrin, Aleppo. No fatalities reported.",0,1571164581
207,6075370,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Ain Dara,36.4646,36.8659,Liveuamap,JSH Olive Branch forces advanced against YPG fighters to control Ain Dara village in southwest Afrin district of Aleppo. No fatalities reported.,0,1571164569
208,6076087,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Kafr Batrah,36.4630,36.8141,Liveuamap,JSH Olive Branch forces advanced against YPG fighters to control Kafr Batrah village in the Afrin area of northern Aleppo. No fatalities reported.,0,1571164570
209,6078613,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Raju,36.6770,36.6645,Liveuamap,"Olive Branch forces advanced against YPG fighters to control Shildar and Jenjil villages near Raju town in northern Afrin, Aleppo. No fatalities reported.",0,1571164580
210,6078247,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Dakhm,36.5279,36.6556,Liveuamap,JSH Olive Branch forces advanced against YPG fighters to control Qujah Man village in the southwest of Afrin district of Aleppo. No fatalities reported.,0,1571164574
211,6080071,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Janjeylan,36.7054,36.7081,Liveuamap,"JSH Olive Branch forces advanced against YPG fighters to control Janjeylan village in northern Afrin, Aleppo. No fatalities reported.",0,1571164582
212,6078253,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Alamdar,36.7150,36.7292,Liveuamap,"JSH Olive Branch forces advanced against YPG fighters to control Alamdar village in northern Afrin, Aleppo. No fatalities reported.",0,1571164574
213,6077177,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Jaqmaq Saghira,36.7098,36.7181,Liveuamap,"JSH Olive Branch forces advanced against YPG fighters to control Jaqmaq Saghira village in northern Afrin, Aleppo. No fatalities reported.",0,1571164571
214,6078295,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,JSH Olive Branch forces advanced against YPG fighters to control Andariyah and Mazrat al-Qadi villages in the Afrin area of northern Aleppo. No fatalities reported.,0,1571164574
215,6076862,2018-03-11,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Ali Bak,36.7587,36.7532,Liveuamap,"Turkish and JSH Olive Branch forces took control over Ali Bak village in northern Afrin, Aleppo, likely following clashes with YPG. No fatalities reported.",0,1571164570
216,6076147,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Bulbul,36.7697,36.8193,Liveuamap,"JSH Olive Branch forces advanced against YPG fighters to control Kaybar village in Bulbul sub-district of northern Afrin, Aleppo. No fatalities reported.",0,1571164570
217,6075786,2018-03-11,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Marwiya,36.7541,36.7406,Liveuamap,"JSH Olive Branch forces advanced against YPG fighters to control Marwiya village in northern Afrin, Aleppo. No fatalities reported.",0,1571164569
218,6076318,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army; Hamza Brigade,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Tallaf,36.4353,36.8033,Liveuamap,"JSH Olive Branch forces, including Hamza Brigade, gained control over Tallaf village in the Afrin area of northern Aleppo following clashes with YPG fighters. No fatalities reported.",0,1571164570
219,6079570,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Sharan,Qastal Kush,36.5491,36.8780,Liveuamap,"JSH Olive Branch forces gained control over Qastal Kush village in northeast Afrin, Aleppo, following clashes with YPG fighters. No fatalities reported.",0,1571164581
220,6075606,2018-03-10,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,Liveuamap,"Turkish forces targeted, likely with shells, YPG positions in Ras Al Ain city in northern Al-Hasakeh. No fatalities reported.",0,1571164569
221,6077049,2018-03-10,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Sharan,Qarah Tabah,36.5543,36.8948,Liveuamap,Turkish and JSH Olive Branch forces gained control over Qarah Tabah village in the Afrin area of northern Aleppo following clashes with YPG fighters. No fatalities reported.,0,1571164571
222,6075175,2018-03-10,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,135th Brigade Army Base,36.5371,36.9177,Liveuamap,Turkish and JSH Olive Branch forces gained control over 135th Brigade Army Base in the Afrin area of northern Aleppo following clashes with YPG fighters. No fatalities reported.,0,1571164568
223,5850490,2018-03-10,Battles,Armed clash,Military Forces of Turkey (2016-),Operation Olive Branch; Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,HXP: Self-Defense Forces,Aleppo,Afrin,Jandairis,Jandairis,36.3925,36.6896,SOHR,Turkish warplanes carried out strikes on areas of Sharan sub-district in the Jandairis area of northern Aleppo as violent clashes took place between Turkish forces and rebel and Islamist Olive Branch factions against YPG and Self-Defense Forces fighters in the area. Turkish and Olive Branch forces made advances in the area in the direction of Afrin city. No fatalities reported.,0,1567462257
224,5841697,2018-03-10,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Tell Halaf,36.8240,40.0384,SHAM,The Turkish army targeted with heavy machine gun artillery a car of the YPG in Tall Halaf town in the north western countryside of Al-Hasakeh. Neither injuries nor fatalities were reported.,0,1567462246
225,5848324,2018-03-10,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,HXP: Self-Defense Forces,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,SOHR,"Violent clashes took place between Turkish forces and rebel and Islamist Olive Branch factions against YPG and Self-Defense forces fighters to the northeast, northwest, and southeast of Afrin city in northern Aleppo, where Turkish and allied forces advanced to control 9 new villages and to approach the outskirts of Afrin village. No fatalities reported.",0,1567462254
226,6077000,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Shankal,36.8116,36.7423,Liveuamap,"JSH Olive Branch forces gained control over Sulaqli village in the area of Shankal northern Afrin, Aleppo, following clashes with YPG fighters. No fatalities reported.",0,1571164571
227,6078574,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,Hamza Brigade,YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Sheikh Abdul Rahman,36.4462,36.7641,Liveuamap,"Hamza Brigade Olive Branch fighters gained control over Sheikh Abdul Rahman village in southwest Afrin, Aleppo, following clashes with YPG fighters. No fatalities reported.",0,1571164580
228,6075168,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Jalbul,36.4846,36.9690,Liveuamap,JSH Olive Branch forces gained control over Jalbul village in the Afrin area of northern Aleppo following clashes with YPG fighters. No fatalities reported.,0,1571164568
229,6075567,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army; JWS: Syrian National Army; Hamza Division - Aleppo,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Khadir Tahtani,36.7465,36.7950,Liveuamap,"JSH Olive Branch forces, including Hamza Division and Syrian National Army, gained control over Khadir Tahtani village in northern Afrin following clashes with YPG fighters. No fatalities reported.",0,1571164569
230,6077490,2018-03-10,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; JSH: Free Syrian Army; 3rd Corps,YPG: Peoples Protection Units,,Aleppo,Afrin,Afrin,Al Khalidiyah,36.5057,36.9248,Liveuamap,"Turkish and JSH Olive Branch forces, including 3rd Corps, gained control over Al-Khalidiyah village in the Afrin area of northern Aleppo following clashes with YPG fighters. No fatalities reported.",0,1571164571
231,6077615,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Dobira,36.7421,36.7874,Liveuamap,"JSH Olive Branch forces gained control over Dobira village in northern Afrin, Aleppo, following clashes with YPG fighters. No fatalities reported.",0,1571164571
232,6077371,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,Hamza Brigade,YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Kafr Zayt,36.4133,36.8112,Liveuamap,"Hamza Brigade forces took control of Kafr Zayt village in southwest Afrin, Aleppo, following clashes with YPG. No fatalities reported.",0,1571164571
233,6077499,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Quriba,36.4190,36.7400,Liveuamap,"JSH Olive Branch forces gained control over Quriba village in southwest Afrin, Aleppo, following clashes with YPG fighters. No fatalities reported.",0,1571164571
234,6079305,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,Hamza Brigade,YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Kaan Kurk,36.4328,36.7635,Liveuamap,"Hamza Brigade Olive Branch fighters gained control over Kaan Kurk village in southwest Afrin, Aleppo, following clashes with YPG fighters. No fatalities reported.",0,1571164581
235,6077506,2018-03-10,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Sharan,Qurt Qulaq al Saghirah,36.5706,36.8837,Liveuamap,"JSH Olive Branch forces established control of Qurt Qulaq al-Saghirah village, near Afrin city, following clashes with YPG fighters. No fatalities reported.",0,1571164571
236,6079816,2018-03-09,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Sharan,Maydankay Dam,36.6231,36.8717,Liveuamap,"Turkish and allied Olive Branch JSH forces established control over Maydankay Dam in central Afrin, the main water source for Afrin city. Control was likely established following clashes with YPG fighters. No fatalities reported.",0,1571164582
237,6078727,2018-03-09,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),Operation Olive Branch; JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,A'zaz,A'zaz,Al-Malikeyyeh,36.5435,36.9904,Liveuamap,"Turkish and JSH Olive Branch forces advanced towards Afrin city, taking control of Al-Malikeyyeh village from YPG fighters. No fatalities reported.",0,1571164580
238,6078722,2018-03-09,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Sirayan,36.7630,36.7709,Liveuamap,"JSH Olive Branch fighters established control of Sirayan village in northern Afrin, Aleppo, likely following clashes with YPG fighters. No fatalities reported.",0,1571164580
239,6078365,2018-03-09,Battles,Non-state actor overtakes territory,Operation Olive Branch,JSH: Free Syrian Army; Sultan Murad Division; Hamza Division - Aleppo,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Jabal Kashkadar,36.7584,36.7431,Liveuamap,"Olive Branch JSH fighters, including Sultan Murad Division and Hamza Division, established control over Jabal Kashkadar in northern Afrin, Aleppo, following clashes with YPG fighters. No fatalities reported.",0,1571164574
